Distance_from_border,ln_effect_size,remaining_biomass,removed_biomass,removed_average,Area,Ratio,removed_biomass_total
235700,0,1,0,0,87301812498,2778903,
235800,0,1,0,0,87375891253,2781261,
235900,0,1,0,0,87450001424,2783620,
236000,0,1,0,0,87524143010,2785980,
236100,0,1,0,0,87598316013,2788341,
236200,0,1,0,0,87672520432,2790703,
236300,0,1,0,0,87746756266,2793066,
236400,0,1,0,0,87821023516,2795430,
236500,0,1,0,0,87895322183,2797795,
236600,0,1,0,0,87969652265,2800161,
236700,0,1,0,0,88044013763,2802528,
236800,0,1,0,0,88118406677,2804896,
236900,0,1,0,0,88192831007,2807265,
237000,0,1,0,0,88267286753,2809635,
237100,0,1,0,0,88341773915,2812006,
237200,0,1,0,0,88416292492,2814378,
237300,0,1,0,0,88490842486,2816751,
237400,0,1,0,0,88565423896,2819125,
237500,0,1,0,0,88640036721,2821500,
237600,0,1,0,0,88714680962,2823876,
237700,0,1,0,0,88789356620,2826253,
237800,0,1,0,0,88864063693,2828631,
237900,0,1,0,0,88938802182,2831010,
238000,0,1,0,0,89013572088,2833390,
238100,0,1,0,0,89088373409,2835771,
238200,0,1,0,0,89163206146,2838153,
238300,0,1,0,0,89238070299,2840536,
238400,0,1,0,0,89312965867,2842920,
238500,0,1,0,0,89387892852,2845305,
238600,0,1,0,0,89462851253,2847691,
238700,0,1,0,0,89537841070,2850078,
238800,0,1,0,0,89612862302,2852466,
238900,0,1,0,0,89687914951,2854855,
239000,0,1,0,0,89762999015,2857245,
239100,0,1,0,0,89838114495,2859636,
239200,0,1,0,0,89913261392,2862028,
239300,0,1,0,0,89988439704,2864421,
239400,0,1,0,0,90063649432,2866815,
239500,0,1,0,0,90138890576,2869210,
239600,0,1,0,0,90214163136,2871606,
239700,0,1,0,0,90289467112,2874003,
239800,0,1,0,0,90364802504,2876401,
239900,0,1,0,0,90440169312,2878800,
240000,0,1,0,0,90515567535,2881200,
240100,0,1,0,0,90590997175,2883601,
240200,0,1,0,0,90666458230,2886003,
240300,0,1,0,0,90741950702,2888406,
240400,0,1,0,0,90817474589,2890810,
240500,0,1,0,0,90893029893,2893215,
240600,0,1,0,0,90968616612,2895621,
240700,0,1,0,0,91044234747,2898028,
240800,0,1,0,0,91119884298,2900436,
240900,0,1,0,0,91195565265,2902845,
241000,0,1,0,0,91271277648,2905255,
241100,0,1,0,0,91347021447,2907666,
241200,0,1,0,0,91422796662,2910078,
241300,0,1,0,0,91498603292,2912491,
241400,0,1,0,0,91574441339,2914905,
241500,0,1,0,0,91650310802,2917320,
241600,0,1,0,0,91726211680,2919736,
241700,0,1,0,0,91802143975,2922153,
241800,0,1,0,0,91878107685,2924571,
241900,0,1,0,0,91954102811,2926990,
242000,0,1,0,0,92030129354,2929410,
242100,0,1,0,0,92106187312,2931831,
242200,0,1,0,0,92182276686,2934253,
242300,0,1,0,0,92258397476,2936676,
242400,0,1,0,0,92334549682,2939100,
242500,0,1,0,0,92410733304,2941525,
242600,0,1,0,0,92486948341,2943951,
242700,0,1,0,0,92563194795,2946378,
242800,0,1,0,0,92639472665,2948806,
242900,0,1,0,0,92715781950,2951235,
243000,0,1,0,0,92792122652,2953665,
243100,0,1,0,0,92868494769,2956096,
243200,0,1,0,0,92944898302,2958528,
243300,0,1,0,0,93021333252,2960961,
243400,0,1,0,0,93097799617,2963395,
243500,0,1,0,0,93174297398,2965830,
243600,0,1,0,0,93250826595,2968266,
243700,0,1,0,0,93327387208,2970703,
243800,0,1,0,0,93403979237,2973141,
243900,0,1,0,0,93480602682,2975580,
244000,0,1,0,0,93557257542,2978020,
244100,0,1,0,0,93633943819,2980461,
244200,0,1,0,0,93710661512,2982903,
244300,0,1,0,0,93787410620,2985346,
244400,0,1,0,0,93864191145,2987790,
244500,0,1,0,0,93941003085,2990235,
244600,0,1,0,0,94017846441,2992681,
244700,0,1,0,0,94094721214,2995128,
244800,0,1,0,0,94171627402,2997576,
244900,0,1,0,0,94248565006,3000025,
245000,0,1,0,0,94325534026,3002475,
245100,0,1,0,0,94402534462,3004926,
245200,0,1,0,0,94479566314,3007378,
245300,0,1,0,0,94556629581,3009831,
245400,0,1,0,0,94633724265,3012285,
245500,0,1,0,0,94710850365,3014740,
245600,0,1,0,0,94788007880,3017196,
245700,0,1,0,0,94865196812,3019653,
245800,0,1,0,0,94942417159,3022111,
245900,0,1,0,0,95019668923,3024570,
246000,0,1,0,0,95096952102,3027030,
246100,0,1,0,0,95174266697,3029491,
246200,0,1,0,0,95251612708,3031953,
246300,0,1,0,0,95328990135,3034416,
246400,0,1,0,0,95406398978,3036880,
246500,0,1,0,0,95483839237,3039345,
246600,0,1,0,0,95561310912,3041811,
246700,0,1,0,0,95638814003,3044278,
246800,0,1,0,0,95716348510,3046746,
246900,0,1,0,0,95793914432,3049215,
247000,0,1,0,0,95871511771,3051685,
247100,0,1,0,0,95949140525,3054156,
247200,0,1,0,0,96026800696,3056628,
247300,0,1,0,0,96104492282,3059101,
247400,0,1,0,0,96182215284,3061575,
247500,0,1,0,0,96259969702,3064050,
247600,0,1,0,0,96337755536,3066526,
247700,0,1,0,0,96415572786,3069003,
247800,0,1,0,0,96493421452,3071481,
247900,0,1,0,0,96571301534,3073960,
248000,0,1,0,0,96649213032,3076440,
248100,0,1,0,0,96727155946,3078921,
248200,0,1,0,0,96805130275,3081403,
248300,0,1,0,0,96883136021,3083886,
248400,0,1,0,0,96961173183,3086370,
248500,0,1,0,0,97039241760,3088855,
248600,0,1,0,0,97117341753,3091341,
248700,0,1,0,0,97195473163,3093828,
248800,0,1,0,0,97273635988,3096316,
248900,0,1,0,0,97351830229,3098805,
249000,0,1,0,0,97430055886,3101295,
249100,0,1,0,0,97508312959,3103786,
249200,0,1,0,0,97586601448,3106278,
249300,0,1,0,0,97664921353,3108771,
249400,0,1,0,0,97743272674,3111265,
249500,0,1,0,0,97821655410,3113760,
249600,0,1,0,0,97900069563,3116256,
249700,0,1,0,0,97978515132,3118753,
249800,0,1,0,0,98056992116,3121251,
249900,0,1,0,0,98135500517,3123750,
250000,0,1,0,0,98214040333,3126250,
250100,0,1,0,0,98292611565,3128751,
250200,0,1,0,0,98371214213,3131253,
250300,0,1,0,0,98449848277,3133756,
250400,0,1,0,0,98528513757,3136260,
250500,0,1,0,0,98607210653,3138765,
250600,0,1,0,0,98685938965,3141271,
250700,0,1,0,0,98764698693,3143778,
250800,0,1,0,0,98843489837,3146286,
250900,0,1,0,0,98922312397,3148795,
251000,0,1,0,0,99001166372,3151305,
251100,0,1,0,0,99080051764,3153816,
251200,0,1,0,0,99158968571,3156328,
251300,0,1,0,0,99237916795,3158841,
251400,0,1,0,0,99316896434,3161355,
251500,0,1,0,0,99395907489,3163870,
251600,0,1,0,0,99474949960,3166386,
251700,0,1,0,0,99554023847,3168903,
251800,0,1,0,0,99633129150,3171421,
251900,0,1,0,0,99712265869,3173940,
252000,0,1,0,0,99791434004,3176460,
252100,0,1,0,0,99870633555,3178981,
252200,0,1,0,0,99949864522,3181503,
252300,0,1,0,0,1.00029E+11,3184026,
252400,0,1,0,0,1.00108E+11,3186550,
252500,0,1,0,0,1.00188E+11,3189075,
252600,0,1,0,0,1.00267E+11,3191601,
252700,0,1,0,0,1.00346E+11,3194128,
252800,0,1,0,0,1.00426E+11,3196656,
252900,0,1,0,0,1.00505E+11,3199185,
253000,0,1,0,0,1.00585E+11,3201715,
253100,0,1,0,0,1.00664E+11,3204246,
253200,0,1,0,0,1.00744E+11,3206778,
253300,0,1,0,0,1.00823E+11,3209311,
253400,0,1,0,0,1.00903E+11,3211845,
253500,0,1,0,0,1.00983E+11,3214380,
253600,0,1,0,0,1.01062E+11,3216916,
253700,0,1,0,0,1.01142E+11,3219453,
253800,0,1,0,0,1.01222E+11,3221991,
253900,0,1,0,0,1.01302E+11,3224530,
254000,0,1,0,0,1.01381E+11,3227070,
254100,0,1,0,0,1.01461E+11,3229611,
254200,0,1,0,0,1.01541E+11,3232153,
254300,0,1,0,0,1.01621E+11,3234696,
254400,0,1,0,0,1.01701E+11,3237240,
254500,0,1,0,0,1.01781E+11,3239785,
254600,0,1,0,0,1.01861E+11,3242331,
254700,0,1,0,0,1.01941E+11,3244878,
254800,0,1,0,0,1.02021E+11,3247426,
254900,0,1,0,0,1.02101E+11,3249975,
255000,0,1,0,0,1.02181E+11,3252525,
255100,0,1,0,0,1.02261E+11,3255076,
255200,0,1,0,0,1.02341E+11,3257628,
255300,0,1,0,0,1.02422E+11,3260181,
255400,0,1,0,0,1.02502E+11,3262735,
255500,0,1,0,0,1.02582E+11,3265290,
255600,0,1,0,0,1.02662E+11,3267846,
255700,0,1,0,0,1.02743E+11,3270403,
255800,0,1,0,0,1.02823E+11,3272961,
255900,0,1,0,0,1.02903E+11,3275520,
256000,0,1,0,0,1.02984E+11,3278080,
256100,0,1,0,0,1.03064E+11,3280641,
256200,0,1,0,0,1.03145E+11,3283203,
256300,0,1,0,0,1.03225E+11,3285766,
256400,0,1,0,0,1.03306E+11,3288330,
256500,0,1,0,0,1.03387E+11,3290895,
256600,0,1,0,0,1.03467E+11,3293461,
256700,0,1,0,0,1.03548E+11,3296028,
256800,0,1,0,0,1.03628E+11,3298596,
256900,0,1,0,0,1.03709E+11,3301165,
257000,0,1,0,0,1.0379E+11,3303735,
257100,0,1,0,0,1.03871E+11,3306306,
257200,0,1,0,0,1.03951E+11,3308878,
257300,0,1,0,0,1.04032E+11,3311451,
257400,0,1,0,0,1.04113E+11,3314025,
257500,0,1,0,0,1.04194E+11,3316600,
257600,0,1,0,0,1.04275E+11,3319176,
257700,0,1,0,0,1.04356E+11,3321753,
257800,0,1,0,0,1.04437E+11,3324331,
257900,0,1,0,0,1.04518E+11,3326910,
258000,0,1,0,0,1.04599E+11,3329490,
258100,0,1,0,0,1.0468E+11,3332071,
258200,0,1,0,0,1.04761E+11,3334653,
258300,0,1,0,0,1.04842E+11,3337236,
258400,0,1,0,0,1.04924E+11,3339820,
258500,0,1,0,0,1.05005E+11,3342405,
258600,0,1,0,0,1.05086E+11,3344991,
258700,0,1,0,0,1.05167E+11,3347578,
258800,0,1,0,0,1.05249E+11,3350166,
258900,0,1,0,0,1.0533E+11,3352755,
259000,0,1,0,0,1.05411E+11,3355345,
259100,0,1,0,0,1.05493E+11,3357936,
259200,0,1,0,0,1.05574E+11,3360528,
259300,0,1,0,0,1.05656E+11,3363121,
259400,0,1,0,0,1.05737E+11,3365715,
259500,0,1,0,0,1.05819E+11,3368310,
259600,0,1,0,0,1.059E+11,3370906,
259700,0,1,0,0,1.05982E+11,3373503,
259800,0,1,0,0,1.06063E+11,3376101,
259900,0,1,0,0,1.06145E+11,3378700,
260000,0,1,0,0,1.06227E+11,3381300,
260100,0,1,0,0,1.06308E+11,3383901,
260200,0,1,0,0,1.0639E+11,3386503,
260300,0,1,0,0,1.06472E+11,3389106,
260400,0,1,0,0,1.06554E+11,3391710,
260500,0,1,0,0,1.06636E+11,3394315,
260600,0,1,0,0,1.06717E+11,3396921,
260700,0,1,0,0,1.06799E+11,3399528,
260800,0,1,0,0,1.06881E+11,3402136,
260900,0,1,0,0,1.06963E+11,3404745,
261000,0,1,0,0,1.07045E+11,3407355,
261100,0,1,0,0,1.07127E+11,3409966,
261200,0,1,0,0,1.07209E+11,3412578,
261300,0,1,0,0,1.07291E+11,3415191,
261400,0,1,0,0,1.07374E+11,3417805,
261500,0,1,0,0,1.07456E+11,3420420,
261600,0,1,0,0,1.07538E+11,3423036,
261700,0,1,0,0,1.0762E+11,3425653,
261800,0,1,0,0,1.07702E+11,3428271,
261900,0,1,0,0,1.07785E+11,3430890,
262000,0,1,0,0,1.07867E+11,3433510,
262100,0,1,0,0,1.07949E+11,3436131,
262200,0,1,0,0,1.08032E+11,3438753,
262300,0,1,0,0,1.08114E+11,3441376,
262400,0,1,0,0,1.08196E+11,3444000,
262500,0,1,0,0,1.08279E+11,3446625,
262600,0,1,0,0,1.08361E+11,3449251,
262700,0,1,0,0,1.08444E+11,3451878,
262800,0,1,0,0,1.08527E+11,3454506,
262900,0,1,0,0,1.08609E+11,3457135,
263000,0,1,0,0,1.08692E+11,3459765,
263100,0,1,0,0,1.08774E+11,3462396,
263200,0,1,0,0,1.08857E+11,3465028,
263300,0,1,0,0,1.0894E+11,3467661,
263400,0,1,0,0,1.09023E+11,3470295,
263500,0,1,0,0,1.09105E+11,3472930,
263600,0,1,0,0,1.09188E+11,3475566,
263700,0,1,0,0,1.09271E+11,3478203,
263800,0,1,0,0,1.09354E+11,3480841,
263900,0,1,0,0,1.09437E+11,3483480,
264000,0,1,0,0,1.0952E+11,3486120,
264100,0,1,0,0,1.09603E+11,3488761,
264200,0,1,0,0,1.09686E+11,3491403,
264300,0,1,0,0,1.09769E+11,3494046,
264400,0,1,0,0,1.09852E+11,3496690,
264500,0,1,0,0,1.09935E+11,3499335,
264600,0,1,0,0,1.10018E+11,3501981,
264700,0,1,0,0,1.10101E+11,3504628,
264800,0,1,0,0,1.10184E+11,3507276,
264900,0,1,0,0,1.10268E+11,3509925,
265000,0,1,0,0,1.10351E+11,3512575,
265100,0,1,0,0,1.10434E+11,3515226,
265200,0,1,0,0,1.10517E+11,3517878,
265300,0,1,0,0,1.10601E+11,3520531,
265400,0,1,0,0,1.10684E+11,3523185,
265500,0,1,0,0,1.10768E+11,3525840,
265600,0,1,0,0,1.10851E+11,3528496,
265700,0,1,0,0,1.10934E+11,3531153,
265800,0,1,0,0,1.11018E+11,3533811,
265900,0,1,0,0,1.11101E+11,3536470,
266000,0,1,0,0,1.11185E+11,3539130,
266100,0,1,0,0,1.11269E+11,3541791,
266200,0,1,0,0,1.11352E+11,3544453,
266300,0,1,0,0,1.11436E+11,3547116,
266400,0,1,0,0,1.1152E+11,3549780,
266500,0,1,0,0,1.11603E+11,3552445,
266600,0,1,0,0,1.11687E+11,3555111,
266700,0,1,0,0,1.11771E+11,3557778,
266800,0,1,0,0,1.11855E+11,3560446,
266900,0,1,0,0,1.11939E+11,3563115,
267000,0,1,0,0,1.12022E+11,3565785,
267100,0,1,0,0,1.12106E+11,3568456,
267200,0,1,0,0,1.1219E+11,3571128,
267300,0,1,0,0,1.12274E+11,3573801,
267400,0,1,0,0,1.12358E+11,3576475,
267500,0,1,0,0,1.12442E+11,3579150,
267600,0,1,0,0,1.12526E+11,3581826,
267700,0,1,0,0,1.1261E+11,3584503,
267800,0,1,0,0,1.12695E+11,3587181,
267900,0,1,0,0,1.12779E+11,3589860,
268000,0,1,0,0,1.12863E+11,3592540,
268100,0,1,0,0,1.12947E+11,3595221,
268200,0,1,0,0,1.13031E+11,3597903,
268300,0,1,0,0,1.13116E+11,3600586,
268400,0,1,0,0,1.132E+11,3603270,
268500,0,1,0,0,1.13284E+11,3605955,
268600,0,1,0,0,1.13369E+11,3608641,
268700,0,1,0,0,1.13453E+11,3611328,
268800,0,1,0,0,1.13538E+11,3614016,
268900,0,1,0,0,1.13622E+11,3616705,
269000,0,1,0,0,1.13707E+11,3619395,
269100,0,1,0,0,1.13791E+11,3622086,
269200,0,1,0,0,1.13876E+11,3624778,
269300,0,1,0,0,1.1396E+11,3627471,
269400,0,1,0,0,1.14045E+11,3630165,
269500,0,1,0,0,1.1413E+11,3632860,
269600,0,1,0,0,1.14214E+11,3635556,
269700,0,1,0,0,1.14299E+11,3638253,
269800,0,1,0,0,1.14384E+11,3640951,
269900,0,1,0,0,1.14469E+11,3643650,
270000,0,1,0,0,1.14553E+11,3646350,
270100,0,1,0,0,1.14638E+11,3649051,
270200,0,1,0,0,1.14723E+11,3651753,
270300,0,1,0,0,1.14808E+11,3654456,
270400,0,1,0,0,1.14893E+11,3657160,
270500,0,1,0,0,1.14978E+11,3659865,
270600,0,1,0,0,1.15063E+11,3662571,
270700,0,1,0,0,1.15148E+11,3665278,
270800,0,1,0,0,1.15233E+11,3667986,
270900,0,1,0,0,1.15318E+11,3670695,
271000,0,1,0,0,1.15403E+11,3673405,
271100,0,1,0,0,1.15489E+11,3676116,
271200,0,1,0,0,1.15574E+11,3678828,
271300,0,1,0,0,1.15659E+11,3681541,
271400,0,1,0,0,1.15744E+11,3684255,
271500,0,1,0,0,1.1583E+11,3686970,
271600,0,1,0,0,1.15915E+11,3689686,
271700,0,1,0,0,1.16E+11,3692403,
271800,0,1,0,0,1.16086E+11,3695121,
271900,0,1,0,0,1.16171E+11,3697840,
272000,0,1,0,0,1.16257E+11,3700560,
272100,0,1,0,0,1.16342E+11,3703281,
272200,0,1,0,0,1.16428E+11,3706003,
272300,0,1,0,0,1.16513E+11,3708726,
272400,0,1,0,0,1.16599E+11,3711450,
272500,0,1,0,0,1.16684E+11,3714175,
272600,0,1,0,0,1.1677E+11,3716901,
272700,0,1,0,0,1.16856E+11,3719628,
272800,0,1,0,0,1.16941E+11,3722356,
272900,0,1,0,0,1.17027E+11,3725085,
273000,0,1,0,0,1.17113E+11,3727815,
273100,0,1,0,0,1.17199E+11,3730546,
273200,0,1,0,0,1.17284E+11,3733278,
273300,0,1,0,0,1.1737E+11,3736011,
273400,0,1,0,0,1.17456E+11,3738745,
273500,0,1,0,0,1.17542E+11,3741480,
273600,0,1,0,0,1.17628E+11,3744216,
273700,0,1,0,0,1.17714E+11,3746953,
273800,0,1,0,0,1.178E+11,3749691,
273900,0,1,0,0,1.17886E+11,3752430,
274000,0,1,0,0,1.17972E+11,3755170,
274100,0,1,0,0,1.18058E+11,3757911,
274200,0,1,0,0,1.18144E+11,3760653,
274300,0,1,0,0,1.18231E+11,3763396,
274400,0,1,0,0,1.18317E+11,3766140,
274500,0,1,0,0,1.18403E+11,3768885,
274600,0,1,0,0,1.18489E+11,3771631,
274700,0,1,0,0,1.18576E+11,3774378,
274800,0,1,0,0,1.18662E+11,3777126,
274900,0,1,0,0,1.18748E+11,3779875,
275000,0,1,0,0,1.18835E+11,3782625,
275100,0,1,0,0,1.18921E+11,3785376,
275200,0,1,0,0,1.19008E+11,3788128,
275300,0,1,0,0,1.19094E+11,3790881,
275400,0,1,0,0,1.19181E+11,3793635,
275500,0,1,0,0,1.19267E+11,3796390,
275600,0,1,0,0,1.19354E+11,3799146,
275700,0,1,0,0,1.1944E+11,3801903,
275800,0,1,0,0,1.19527E+11,3804661,
275900,0,1,0,0,1.19614E+11,3807420,
276000,0,1,0,0,1.197E+11,3810180,
276100,0,1,0,0,1.19787E+11,3812941,
276200,0,1,0,0,1.19874E+11,3815703,
276300,0,1,0,0,1.19961E+11,3818466,
276400,0,1,0,0,1.20047E+11,3821230,
276500,0,1,0,0,1.20134E+11,3823995,
276600,0,1,0,0,1.20221E+11,3826761,
276700,0,1,0,0,1.20308E+11,3829528,
276800,0,1,0,0,1.20395E+11,3832296,
276900,0,1,0,0,1.20482E+11,3835065,
277000,0,1,0,0,1.20569E+11,3837835,
277100,0,1,0,0,1.20656E+11,3840606,
277200,0,1,0,0,1.20743E+11,3843378,
277300,0,1,0,0,1.2083E+11,3846151,
277400,0,1,0,0,1.20918E+11,3848925,
277500,0,1,0,0,1.21005E+11,3851700,
277600,0,1,0,0,1.21092E+11,3854476,
277700,0,1,0,0,1.21179E+11,3857253,
277800,0,1,0,0,1.21266E+11,3860031,
277900,0,1,0,0,1.21354E+11,3862810,
278000,0,1,0,0,1.21441E+11,3865590,
278100,0,1,0,0,1.21528E+11,3868371,
278200,0,1,0,0,1.21616E+11,3871153,
278300,0,1,0,0,1.21703E+11,3873936,
278400,0,1,0,0,1.21791E+11,3876720,
278500,0,1,0,0,1.21878E+11,3879505,
278600,0,1,0,0,1.21966E+11,3882291,
278700,0,1,0,0,1.22053E+11,3885078,
278800,0,1,0,0,1.22141E+11,3887866,
278900,0,1,0,0,1.22229E+11,3890655,
279000,0,1,0,0,1.22316E+11,3893445,
279100,0,1,0,0,1.22404E+11,3896236,
279200,0,1,0,0,1.22492E+11,3899028,
279300,0,1,0,0,1.22579E+11,3901821,
279400,0,1,0,0,1.22667E+11,3904615,
279500,0,1,0,0,1.22755E+11,3907410,
279600,0,1,0,0,1.22843E+11,3910206,
279700,0,1,0,0,1.22931E+11,3913003,
279800,0,1,0,0,1.23019E+11,3915801,
279900,0,1,0,0,1.23106E+11,3918600,
280000,0,1,0,0,1.23194E+11,3921400,
280100,0,1,0,0,1.23282E+11,3924201,
280200,0,1,0,0,1.2337E+11,3927003,
280300,0,1,0,0,1.23458E+11,3929806,
280400,0,1,0,0,1.23547E+11,3932610,
280500,0,1,0,0,1.23635E+11,3935415,
280600,0,1,0,0,1.23723E+11,3938221,
280700,0,1,0,0,1.23811E+11,3941028,
280800,0,1,0,0,1.23899E+11,3943836,
280900,0,1,0,0,1.23988E+11,3946645,
281000,0,1,0,0,1.24076E+11,3949455,
281100,0,1,0,0,1.24164E+11,3952266,
281200,0,1,0,0,1.24252E+11,3955078,
281300,0,1,0,0,1.24341E+11,3957891,
281400,0,1,0,0,1.24429E+11,3960705,
281500,0,1,0,0,1.24518E+11,3963520,
281600,0,1,0,0,1.24606E+11,3966336,
281700,0,1,0,0,1.24695E+11,3969153,
281800,0,1,0,0,1.24783E+11,3971971,
281900,0,1,0,0,1.24872E+11,3974790,
282000,0,1,0,0,1.2496E+11,3977610,
282100,0,1,0,0,1.25049E+11,3980431,
282200,0,1,0,0,1.25138E+11,3983253,
282300,0,1,0,0,1.25226E+11,3986076,
282400,0,1,0,0,1.25315E+11,3988900,
282500,0,1,0,0,1.25404E+11,3991725,
282600,0,1,0,0,1.25493E+11,3994551,
282700,0,1,0,0,1.25581E+11,3997378,
282800,0,1,0,0,1.2567E+11,4000206,
282900,0,1,0,0,1.25759E+11,4003035,
283000,0,1,0,0,1.25848E+11,4005865,
283100,0,1,0,0,1.25937E+11,4008696,
283200,0,1,0,0,1.26026E+11,4011528,
283300,0,1,0,0,1.26115E+11,4014361,
283400,0,1,0,0,1.26204E+11,4017195,
283500,0,1,0,0,1.26293E+11,4020030,
283600,0,1,0,0,1.26382E+11,4022866,
283700,0,1,0,0,1.26471E+11,4025703,
283800,0,1,0,0,1.2656E+11,4028541,
283900,0,1,0,0,1.2665E+11,4031380,
284000,0,1,0,0,1.26739E+11,4034220,
284100,0,1,0,0,1.26828E+11,4037061,
284200,0,1,0,0,1.26917E+11,4039903,
284300,0,1,0,0,1.27007E+11,4042746,
284400,0,1,0,0,1.27096E+11,4045590,
284500,0,1,0,0,1.27185E+11,4048435,
284600,0,1,0,0,1.27275E+11,4051281,
284700,0,1,0,0,1.27364E+11,4054128,
284800,0,1,0,0,1.27454E+11,4056976,
284900,0,1,0,0,1.27543E+11,4059825,
285000,0,1,0,0,1.27633E+11,4062675,
285100,0,1,0,0,1.27722E+11,4065526,
285200,0,1,0,0,1.27812E+11,4068378,
285300,0,1,0,0,1.27901E+11,4071231,
285400,0,1,0,0,1.27991E+11,4074085,
285500,0,1,0,0,1.28081E+11,4076940,
285600,0,1,0,0,1.28171E+11,4079796,
285700,0,1,0,0,1.2826E+11,4082653,
285800,0,1,0,0,1.2835E+11,4085511,
285900,0,1,0,0,1.2844E+11,4088370,
286000,0,1,0,0,1.2853E+11,4091230,
286100,0,1,0,0,1.2862E+11,4094091,
286200,0,1,0,0,1.2871E+11,4096953,
286300,0,1,0,0,1.288E+11,4099816,
286400,0,1,0,0,1.28889E+11,4102680,
286500,0,1,0,0,1.2898E+11,4105545,
286600,0,1,0,0,1.2907E+11,4108411,
286700,0,1,0,0,1.2916E+11,4111278,
286800,0,1,0,0,1.2925E+11,4114146,
286900,0,1,0,0,1.2934E+11,4117015,
287000,0,1,0,0,1.2943E+11,4119885,
287100,0,1,0,0,1.2952E+11,4122756,
287200,0,1,0,0,1.2961E+11,4125628,
287300,0,1,0,0,1.29701E+11,4128501,
287400,0,1,0,0,1.29791E+11,4131375,
287500,0,1,0,0,1.29881E+11,4134250,
287600,0,1,0,0,1.29972E+11,4137126,
287700,0,1,0,0,1.30062E+11,4140003,
287800,0,1,0,0,1.30152E+11,4142881,
287900,0,1,0,0,1.30243E+11,4145760,
288000,0,1,0,0,1.30333E+11,4148640,
288100,0,1,0,0,1.30424E+11,4151521,
288200,0,1,0,0,1.30514E+11,4154403,
288300,0,1,0,0,1.30605E+11,4157286,
288400,0,1,0,0,1.30696E+11,4160170,
288500,0,1,0,0,1.30786E+11,4163055,
288600,0,1,0,0,1.30877E+11,4165941,
288700,0,1,0,0,1.30968E+11,4168828,
288800,0,1,0,0,1.31058E+11,4171716,
288900,0,1,0,0,1.31149E+11,4174605,
289000,0,1,0,0,1.3124E+11,4177495,
289100,0,1,0,0,1.31331E+11,4180386,
289200,0,1,0,0,1.31422E+11,4183278,
289300,0,1,0,0,1.31512E+11,4186171,
289400,0,1,0,0,1.31603E+11,4189065,
289500,0,1,0,0,1.31694E+11,4191960,
289600,0,1,0,0,1.31785E+11,4194856,
289700,0,1,0,0,1.31876E+11,4197753,
289800,0,1,0,0,1.31967E+11,4200651,
289900,0,1,0,0,1.32058E+11,4203550,
290000,0,1,0,0,1.3215E+11,4206450,
290100,0,1,0,0,1.32241E+11,4209351,
290200,0,1,0,0,1.32332E+11,4212253,
290300,0,1,0,0,1.32423E+11,4215156,
290400,0,1,0,0,1.32514E+11,4218060,
290500,0,1,0,0,1.32606E+11,4220965,
290600,0,1,0,0,1.32697E+11,4223871,
290700,0,1,0,0,1.32788E+11,4226778,
290800,0,1,0,0,1.3288E+11,4229686,
290900,0,1,0,0,1.32971E+11,4232595,
291000,0,1,0,0,1.33062E+11,4235505,
